
---------- Begin Simulation Statistics ----------
simSeconds                                   0.088953                       # Number of seconds simulated (Second)
simTicks                                  88953454000                       # Number of ticks simulated (Tick)
finalTick                                 88953454000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1433.68                       # Real time elapsed on the host (Second)
hostTickRate                                 62045409                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1034044                       # Number of bytes of host memory used (Byte)
simInsts                                    292678816                       # Number of instructions simulated (Count)
simOps                                      557243300                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   204145                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     388680                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        177906909                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.607857                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.645123                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       608568181                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   400928                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      598340844                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 279752                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             51725795                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          57939630                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              388753                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           177844739                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.364400                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.376119                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.corrected_0::Return           19      0.00%      0.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::CallDirect        25234      2.14%      2.14% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::CallIndirect           75      0.01%      2.14% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectCond      1106163     93.60%     95.74% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectUncond        50249      4.25%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond            0      0.00%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond           45      0.00%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total      1181785                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return      2791352      3.93%      3.93% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect      1622668      2.29%      6.22% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect      1168688      1.65%      7.86% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond     59206839     83.38%     91.24% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond      5768366      8.12%     99.37% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     99.37% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond       450221      0.63%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total     71008134                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return            4      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect        25099      2.27%      2.27% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect           70      0.01%      2.28% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond      1029927     93.18%     95.46% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond        50131      4.54%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond           44      0.00%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total      1105275                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget     42064843     52.81%     52.81% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB     32186963     40.41%     93.21% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS      3641502      4.57%     97.78% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect      1766713      2.22%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total     79660021                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch       498392     42.27%     42.27% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return       680703     57.73%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect           19      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total      1179114                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted          65905018                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken     24012920                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect           1181785                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss         100671                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted       649335                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted        532450                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups             79660021                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates               649196                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                44248037                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.555461                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted          100979                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups         1767009                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits            1766713                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses              296                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return      3641502      4.57%      4.57% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect      1894252      2.38%      6.95% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect      1316660      1.65%      8.60% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond     65905018     82.73%     91.33% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond      6452240      8.10%     99.43% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     99.43% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond       450349      0.57%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total     79660021                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return      3560247     10.05%     10.05% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect        19214      0.05%     10.11% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect      1316660      3.72%     13.83% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond     30065073     84.90%     98.73% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond          441      0.00%     98.73% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     98.73% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond       450349      1.27%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total      35411984                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect        25234      3.89%      3.89% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      3.89% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond       573713     88.37%     92.26% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond        50249      7.74%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total       649196                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect        25234      3.89%      3.89% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      3.89% # Number of BTB mispredictions. No target found or target wrong. (Count)
